attendance_id,student_id,group_id,date,status
A000694,S0279,G003,2026-07-13,present
A000695,S0023,G003,2026-07-15,present
A000696,S0031,G003,2026-07-15,present
A000697,S0279,G003,2026-07-15,present
A000698,S0023,G003,2026-07-17,absent
A000699,S0031,G003,2026-07-17,present
A000700,S0099,G003,2026-07-17,present
A000701,S0279,G003,2026-07-17,present
A000702,S0023,G003,2026-07-21,present
A000703,S0031,G003,2026-07-21,present
A000704,S0099,G003,2026-07-21,present
A000705,S0279,G003,2026-07-21,absent
A000706,S0023,G003,2026-07-23,present
A000707,S0031,G003,2026-07-23,present
A000708,S0099,G003,2026-07-23,present
A000709,S0279,G003,2026-07-23,present
A000710,S0023,G003,2026-07-25,present
A000711,S0031,G003,2026-07-25,present
A000712,S0099,G003,2026-07-25,absent
A000713,S0279,G003,2026-07-25,present
A000714,S0023,G003,2026-07-27,excused
A000715,S0031,G003,2026-07-27,excused
A000716,S0099,G003,2026-07-27,present
A000717,S0279,G003,2026-07-27,present
A000718,S0023,G003,2026-07-29,present
A000719,S0031,G003,2026-07-29,present
A000720,S0099,G003,2026-07-29,present
A000721,S0279,G003,2026-07-29,present
A000722,S0023,G003,2026-07-31,present
A000723,S0031,G003,2026-07-31,absent
A000724,S0079,G003,2026-07-31,absent
A000725,S0099,G003,2026-07-31,late
A000726,S0279,G003,2026-07-31,present
A000727,S0023,G003,2026-08-04,absent
A000728,S0031,G003,2026-08-04,present
A000729,S0079,G003,2026-08-04,present
A000730,S0099,G003,2026-08-04,late
A000731,S0279,G003,2026-08-04,absent
A000732,S0023,G003,2026-08-06,present
A000733,S0031,G003,2026-08-06,present
A000734,S0079,G003,2026-08-06,present
A000735,S0099,G003,2026-08-06,present
A000736,S0213,G003,2026-08-06,present
A000737,S0279,G003,2026-08-06,present
A000738,S0023,G003,2026-08-08,absent
A000739,S0031,G003,2026-08-08,present
A000740,S0079,G003,2026-08-08,present
A000741,S0099,G003,2026-08-08,present
A000742,S0213,G003,2026-08-08,present
A000743,S0279,G003,2026-08-08,present
A000744,S0023,G003,2026-08-10,present
A000745,S0031,G003,2026-08-10,present
A000746,S0044,G003,2026-08-10,present
A000747,S0079,G003,2026-08-10,present
A000748,S0099,G003,2026-08-10,absent
A000749,S0213,G003,2026-08-10,present
A000750,S0279,G003,2026-08-10,present
A000751,S0023,G003,2026-08-12,present
A000752,S0031,G003,2026-08-12,present
A000753,S0044,G003,2026-08-12,present
A000754,S0079,G003,2026-08-12,late
A000755,S0099,G003,2026-08-12,present
A000756,S0213,G003,2026-08-12,present
A000757,S0279,G003,2026-08-12,present
A000758,S0023,G003,2026-08-14,absent
A000759,S0031,G003,2026-08-14,present
A000760,S0044,G003,2026-08-14,present
A000761,S0079,G003,2026-08-14,present
A000762,S0099,G003,2026-08-14,present
A000763,S0213,G003,2026-08-14,present
A000764,S0258,G003,2026-08-14,late
A000765,S0279,G003,2026-08-14,absent
A000766,S0017,G003,2026-08-18,present
A000767,S0023,G003,2026-08-18,present
A000768,S0031,G003,2026-08-18,late
A000769,S0044,G003,2026-08-18,present
A000770,S0079,G003,2026-08-18,present
A000771,S0099,G003,2026-08-18,present
A000772,S0120,G003,2026-08-18,present
A000773,S0213,G003,2026-08-18,present
A000774,S0258,G003,2026-08-18,present
A000775,S0279,G003,2026-08-18,present
A000776,S0017,G003,2026-08-20,present
A000777,S0023,G003,2026-08-20,present
A000778,S0031,G003,2026-08-20,present
A000779,S0044,G003,2026-08-20,present
A000780,S0079,G003,2026-08-20,present
A000781,S0099,G003,2026-08-20,excused
A000782,S0120,G003,2026-08-20,absent
A000783,S0213,G003,2026-08-20,present
A000784,S0258,G003,2026-08-20,present
A000785,S0279,G003,2026-08-20,present
A000786,S0017,G003,2026-08-22,present
A000787,S0023,G003,2026-08-22,absent
A000788,S0031,G003,2026-08-22,late
A000789,S0044,G003,2026-08-22,excused
A000790,S0079,G003,2026-08-22,present
A000791,S0099,G003,2026-08-22,present
A000792,S0120,G003,2026-08-22,present
A000793,S0213,G003,2026-08-22,present
A000794,S0258,G003,2026-08-22,present
A000795,S0279,G003,2026-08-22,late
A000796,S0017,G003,2026-08-24,absent
A000797,S0023,G003,2026-08-24,absent
A000798,S0031,G003,2026-08-24,present
A000799,S0044,G003,2026-08-24,present
A000800,S0079,G003,2026-08-24,present
A000801,S0099,G003,2026-08-24,present
A000802,S0120,G003,2026-08-24,present
A000803,S0191,G003,2026-08-24,present
A000804,S0213,G003,2026-08-24,present
A000805,S0258,G003,2026-08-24,present
A000806,S0279,G003,2026-08-24,late
A000807,S0017,G003,2026-08-26,present
A000808,S0023,G003,2026-08-26,present
A000809,S0031,G003,2026-08-26,present
A000810,S0044,G003,2026-08-26,present
A000811,S0079,G003,2026-08-26,present
A000812,S0099,G003,2026-08-26,present
A000813,S0120,G003,2026-08-26,present
A000814,S0191,G003,2026-08-26,absent
A000815,S0213,G003,2026-08-26,present
A000816,S0237,G003,2026-08-26,present
A000817,S0258,G003,2026-08-26,late
A000818,S0279,G003,2026-08-26,absent
A000819,S0017,G003,2026-08-28,late
A000820,S0023,G003,2026-08-28,absent
A000821,S0031,G003,2026-08-28,present
A000822,S0044,G003,2026-08-28,present
A000823,S0079,G003,2026-08-28,present
A000824,S0099,G003,2026-08-28,present
A000825,S0120,G003,2026-08-28,present
A000826,S0191,G003,2026-08-28,present
A000827,S0213,G003,2026-08-28,present
A000828,S0237,G003,2026-08-28,absent
A000829,S0258,G003,2026-08-28,present
A000830,S0279,G003,2026-08-28,present
A000831,S0006,G004,2026-01-13,present
A000832,S0006,G004,2026-01-15,present
A000833,S0006,G004,2026-01-17,present
A000834,S0006,G004,2026-01-19,present
A000835,S0006,G004,2026-01-21,present
A000836,S0006,G004,2026-01-23,present
A000837,S0006,G004,2026-01-27,present
A000838,S0006,G004,2026-01-29,present
A000839,S0006,G004,2026-01-31,present
A000840,S0006,G004,2026-02-02,present
A000841,S0236,G004,2026-02-02,present
A000842,S0006,G004,2026-02-04,present
A000843,S0236,G004,2026-02-04,present
A000844,S0006,G004,2026-02-06,present
A000845,S0236,G004,2026-02-06,present
A000846,S0006,G004,2026-02-10,present
A000847,S0236,G004,2026-02-10,present
A000848,S0006,G004,2026-02-12,absent
A000849,S0236,G004,2026-02-12,present
A000850,S0260,G004,2026-02-12,present
A000851,S0006,G004,2026-02-14,present
A000852,S0236,G004,2026-02-14,present
A000853,S0260,G004,2026-02-14,excused
A000854,S0006,G004,2026-02-16,present
A000855,S0236,G004,2026-02-16,absent
A000856,S0260,G004,2026-02-16,present
A000857,S0006,G004,2026-02-18,present
A000858,S0236,G004,2026-02-18,present
A000859,S0260,G004,2026-02-18,present
A000860,S0006,G004,2026-02-20,absent
A000861,S0236,G004,2026-02-20,present
A000862,S0260,G004,2026-02-20,present
A000863,S0006,G004,2026-02-24,present
A000864,S0141,G004,2026-02-24,present
A000865,S0236,G004,2026-02-24,present
A000866,S0239,G004,2026-02-24,present
A000867,S0260,G004,2026-02-24,present
A000868,S0006,G004,2026-02-26,absent
A000869,S0141,G004,2026-02-26,excused
A000870,S0236,G004,2026-02-26,present
A000871,S0239,G004,2026-02-26,present
A000872,S0260,G004,2026-02-26,present
A000873,S0006,G004,2026-02-28,present
A000874,S0141,G004,2026-02-28,present
A000875,S0236,G004,2026-02-28,late
A000876,S0239,G004,2026-02-28,present
A000877,S0260,G004,2026-02-28,present
A000878,S0006,G004,2026-03-02,present
A000879,S0141,G004,2026-03-02,present
A000880,S0236,G004,2026-03-02,absent
A000881,S0239,G004,2026-03-02,absent
A000882,S0260,G004,2026-03-02,present
A000883,S0006,G004,2026-03-04,present
A000884,S0141,G004,2026-03-04,late
A000885,S0236,G004,2026-03-04,present
A000886,S0239,G004,2026-03-04,present
A000887,S0260,G004,2026-03-04,present
A000888,S0006,G004,2026-03-06,present
A000889,S0141,G004,2026-03-06,present
A000890,S0236,G004,2026-03-06,present
A000891,S0239,G004,2026-03-06,present
A000892,S0260,G004,2026-03-06,present
A000893,S0006,G004,2026-03-10,present
A000894,S0010,G004,2026-03-10,present
A000895,S0141,G004,2026-03-10,present
A000896,S0236,G004,2026-03-10,present
A000897,S0239,G004,2026-03-10,present
A000898,S0260,G004,2026-03-10,present
A000899,S0006,G004,2026-03-12,absent
A000900,S0010,G004,2026-03-12,present
A000901,S0141,G004,2026-03-12,late
A000902,S0236,G004,2026-03-12,late
A000903,S0239,G004,2026-03-12,present
A000904,S0260,G004,2026-03-12,present
A000905,S0006,G004,2026-03-14,present
A000906,S0010,G004,2026-03-14,present
A000907,S0141,G004,2026-03-14,present
A000908,S0236,G004,2026-03-14,present
A000909,S0239,G004,2026-03-14,present
A000910,S0260,G004,2026-03-14,present
A000911,S0006,G004,2026-03-16,present
A000912,S0010,G004,2026-03-16,present
A000913,S0141,G004,2026-03-16,present
A000914,S0236,G004,2026-03-16,present
A000915,S0239,G004,2026-03-16,present
A000916,S0260,G004,2026-03-16,present
A000917,S0006,G004,2026-03-18,present
A000918,S0010,G004,2026-03-18,present
A000919,S0141,G004,2026-03-18,present
A000920,S0236,G004,2026-03-18,present
A000921,S0239,G004,2026-03-18,absent
A000922,S0260,G004,2026-03-18,present
A000923,S0006,G004,2026-03-20,present
A000924,S0010,G004,2026-03-20,present
A000925,S0141,G004,2026-03-20,present
A000926,S0236,G004,2026-03-20,present
A000927,S0239,G004,2026-03-20,absent
A000928,S0260,G004,2026-03-20,present
A000929,S0006,G004,2026-03-24,present
A000930,S0010,G004,2026-03-24,present
A000931,S0141,G004,2026-03-24,present
A000932,S0236,G004,2026-03-24,present
A000933,S0239,G004,2026-03-24,present
A000934,S0260,G004,2026-03-24,present
A000935,S0006,G004,2026-03-26,present
A000936,S0010,G004,2026-03-26,present
A000937,S0141,G004,2026-03-26,present
A000938,S0236,G004,2026-03-26,present
A000939,S0239,G004,2026-03-26,present
A000940,S0260,G004,2026-03-26,absent
A000941,S0006,G004,2026-03-28,present
A000942,S0010,G004,2026-03-28,present
A000943,S0141,G004,2026-03-28,present
A000944,S0236,G004,2026-03-28,present
A000945,S0239,G004,2026-03-28,absent
A000946,S0260,G004,2026-03-28,present
A000947,S0006,G004,2026-03-30,present
A000948,S0010,G004,2026-03-30,present
A000949,S0141,G004,2026-03-30,present
A000950,S0236,G004,2026-03-30,excused
A000951,S0239,G004,2026-03-30,present
A000952,S0260,G004,2026-03-30,present
A000953,S0006,G004,2026-04-01,present
A000954,S0010,G004,2026-04-01,present
A000955,S0141,G004,2026-04-01,present
A000956,S0236,G004,2026-04-01,present
A000957,S0239,G004,2026-04-01,present
A000958,S0260,G004,2026-04-01,late
A000959,S0006,G004,2026-04-03,present
A000960,S0010,G004,2026-04-03,present
A000961,S0141,G004,2026-04-03,present
A000962,S0236,G004,2026-04-03,present
A000963,S0239,G004,2026-04-03,present
A000964,S0260,G004,2026-04-03,present
A000965,S0006,G004,2026-04-07,absent
A000966,S0010,G004,2026-04-07,present
A000967,S0141,G004,2026-04-07,present
A000968,S0236,G004,2026-04-07,present
A000969,S0239,G004,2026-04-07,present
A000970,S0260,G004,2026-04-07,present
A000971,S0006,G004,2026-04-09,present
A000972,S0010,G004,2026-04-09,present
A000973,S0054,G004,2026-04-09,present
A000974,S0141,G004,2026-04-09,present
A000975,S0236,G004,2026-04-09,excused
A000976,S0239,G004,2026-04-09,absent
A000977,S0260,G004,2026-04-09,present
A000978,S0006,G004,2026-04-11,present
A000979,S0010,G004,2026-04-11,present
A000980,S0054,G004,2026-04-11,late
A000981,S0141,G004,2026-04-11,present
A000982,S0236,G004,2026-04-11,present
A000983,S0239,G004,2026-04-11,present
A000984,S0260,G004,2026-04-11,excused
A000985,S0006,G004,2026-04-13,late
A000986,S0010,G004,2026-04-13,present
A000987,S0054,G004,2026-04-13,present
A000988,S0141,G004,2026-04-13,present
A000989,S0236,G004,2026-04-13,present
A000990,S0239,G004,2026-04-13,present
A000991,S0260,G004,2026-04-13,present
A000992,S0006,G004,2026-04-15,present
A000993,S0010,G004,2026-04-15,present
A000994,S0054,G004,2026-04-15,present
A000995,S0141,G004,2026-04-15,absent
A000996,S0236,G004,2026-04-15,late
A000997,S0239,G004,2026-04-15,present
A000998,S0260,G004,2026-04-15,late
A000999,S0006,G004,2026-04-17,present
A001000,S0010,G004,2026-04-17,present
A001001,S0054,G004,2026-04-17,present
A001002,S0141,G004,2026-04-17,present
A001003,S0236,G004,2026-04-17,excused
A001004,S0239,G004,2026-04-17,present
A001005,S0260,G004,2026-04-17,present
A001006,S0006,G004,2026-04-21,present
A001007,S0010,G004,2026-04-21,present
A001008,S0040,G004,2026-04-21,present
A001009,S0054,G004,2026-04-21,present
A001010,S0141,G004,2026-04-21,absent
A001011,S0236,G004,2026-04-21,present
A001012,S0239,G004,2026-04-21,present
A001013,S0260,G004,2026-04-21,present
A001014,S0006,G004,2026-04-23,present
A001015,S0010,G004,2026-04-23,present
A001016,S0040,G004,2026-04-23,present
A001017,S0054,G004,2026-04-23,present
A001018,S0141,G004,2026-04-23,present
A001019,S0236,G004,2026-04-23,absent
A001020,S0239,G004,2026-04-23,late
A001021,S0260,G004,2026-04-23,present
A001022,S0006,G004,2026-04-25,present
A001023,S0010,G004,2026-04-25,present
A001024,S0040,G004,2026-04-25,present
A001025,S0054,G004,2026-04-25,present
A001026,S0141,G004,2026-04-25,present
A001027,S0179,G004,2026-04-25,present
A001028,S0236,G004,2026-04-25,present
A001029,S0239,G004,2026-04-25,present
A001030,S0260,G004,2026-04-25,present
A001031,S0006,G004,2026-04-27,absent
A001032,S0010,G004,2026-04-27,present
A001033,S0040,G004,2026-04-27,absent
A001034,S0054,G004,2026-04-27,present
A001035,S0141,G004,2026-04-27,present
A001036,S0179,G004,2026-04-27,present
A001037,S0236,G004,2026-04-27,present
A001038,S0239,G004,2026-04-27,present
A001039,S0260,G004,2026-04-27,absent
A001040,S0006,G004,2026-04-29,late
A001041,S0010,G004,2026-04-29,excused
A001042,S0040,G004,2026-04-29,present
A001043,S0054,G004,2026-04-29,present
A001044,S0141,G004,2026-04-29,present
A001045,S0179,G004,2026-04-29,absent
A001046,S0236,G004,2026-04-29,present
A001047,S0239,G004,2026-04-29,present
A001048,S0260,G004,2026-04-29,late
A001049,S0006,G004,2026-05-01,present
A001050,S0010,G004,2026-05-01,present
A001051,S0040,G004,2026-05-01,absent
A001052,S0054,G004,2026-05-01,present
A001053,S0141,G004,2026-05-01,present
A001054,S0179,G004,2026-05-01,present
A001055,S0236,G004,2026-05-01,present
A001056,S0239,G004,2026-05-01,excused
A001057,S0260,G004,2026-05-01,present
A001058,S0006,G004,2026-05-05,present
A001059,S0010,G004,2026-05-05,late
A001060,S0018,G004,2026-05-05,present
A001061,S0040,G004,2026-05-05,present
A001062,S0054,G004,2026-05-05,late
A001063,S0141,G004,2026-05-05,present
A001064,S0179,G004,2026-05-05,present
A001065,S0236,G004,2026-05-05,present
A001066,S0239,G004,2026-05-05,present
A001067,S0260,G004,2026-05-05,present
A001068,S0006,G004,2026-05-07,present
A001069,S0010,G004,2026-05-07,present
A001070,S0018,G004,2026-05-07,present
A001071,S0040,G004,2026-05-07,present
A001072,S0054,G004,2026-05-07,present
A001073,S0141,G004,2026-05-07,present
A001074,S0179,G004,2026-05-07,present
A001075,S0236,G004,2026-05-07,present
A001076,S0239,G004,2026-05-07,present
A001077,S0260,G004,2026-05-07,late
A001078,S0006,G004,2026-05-09,present
A001079,S0010,G004,2026-05-09,present
A001080,S0018,G004,2026-05-09,present
A001081,S0040,G004,2026-05-09,present
A001082,S0054,G004,2026-05-09,present
A001083,S0141,G004,2026-05-09,present
A001084,S0179,G004,2026-05-09,absent
A001085,S0236,G004,2026-05-09,excused
A001086,S0239,G004,2026-05-09,present
A001087,S0260,G004,2026-05-09,present
A001088,S0006,G004,2026-05-11,present
A001089,S0010,G004,2026-05-11,present
A001090,S0018,G004,2026-05-11,present
A001091,S0040,G004,2026-05-11,present
A001092,S0054,G004,2026-05-11,present
A001093,S0141,G004,2026-05-11,present
A001094,S0179,G004,2026-05-11,present
A001095,S0236,G004,2026-05-11,present
A001096,S0239,G004,2026-05-11,present
A001097,S0260,G004,2026-05-11,present
A001098,S0006,G004,2026-05-13,present
A001099,S0010,G004,2026-05-13,present
A001100,S0018,G004,2026-05-13,present
A001101,S0040,G004,2026-05-13,absent
A001102,S0054,G004,2026-05-13,present
A001103,S0141,G004,2026-05-13,absent
A001104,S0174,G004,2026-05-13,present
A001105,S0179,G004,2026-05-13,present
A001106,S0236,G004,2026-05-13,present
A001107,S0239,G004,2026-05-13,present
A001108,S0260,G004,2026-05-13,present
A001109,S0006,G004,2026-05-15,present
A001110,S0010,G004,2026-05-15,present
A001111,S0018,G004,2026-05-15,present
A001112,S0040,G004,2026-05-15,present
A001113,S0054,G004,2026-05-15,present
A001114,S0113,G004,2026-05-15,absent
A001115,S0141,G004,2026-05-15,present
A001116,S0174,G004,2026-05-15,present
A001117,S0179,G004,2026-05-15,late
A001118,S0236,G004,2026-05-15,present
A001119,S0239,G004,2026-05-15,present
A001120,S0260,G004,2026-05-15,present
A001121,S0006,G004,2026-05-19,present
A001122,S0010,G004,2026-05-19,absent
A001123,S0018,G004,2026-05-19,present
A001124,S0040,G004,2026-05-19,present
A001125,S0054,G004,2026-05-19,present
A001126,S0091,G004,2026-05-19,present
A001127,S0113,G004,2026-05-19,present
A001128,S0141,G004,2026-05-19,present
A001129,S0174,G004,2026-05-19,excused
A001130,S0179,G004,2026-05-19,present
A001131,S0236,G004,2026-05-19,present
A001132,S0239,G004,2026-05-19,absent
A001133,S0260,G004,2026-05-19,present
A001134,S0006,G004,2026-05-21,present
A001135,S0010,G004,2026-05-21,late
A001136,S0018,G004,2026-05-21,absent
A001137,S0040,G004,2026-05-21,present
A001138,S0054,G004,2026-05-21,present
A001139,S0091,G004,2026-05-21,present
A001140,S0113,G004,2026-05-21,present
A001141,S0141,G004,2026-05-21,present
A001142,S0174,G004,2026-05-21,present
A001143,S0179,G004,2026-05-21,absent
A001144,S0236,G004,2026-05-21,present
A001145,S0239,G004,2026-05-21,absent
A001146,S0260,G004,2026-05-21,present
A001147,S0006,G004,2026-05-23,present
A001148,S0010,G004,2026-05-23,present
A001149,S0018,G004,2026-05-23,present
A001150,S0040,G004,2026-05-23,present
A001151,S0054,G004,2026-05-23,present
A001152,S0091,G004,2026-05-23,absent
A001153,S0113,G004,2026-05-23,present
A001154,S0133,G004,2026-05-23,present
A001155,S0141,G004,2026-05-23,present
A001156,S0174,G004,2026-05-23,late
A001157,S0179,G004,2026-05-23,present
A001158,S0236,G004,2026-05-23,present
A001159,S0239,G004,2026-05-23,absent
A001160,S0260,G004,2026-05-23,present
A001161,S0006,G004,2026-05-25,present
A001162,S0010,G004,2026-05-25,present
A001163,S0018,G004,2026-05-25,present
A001164,S0040,G004,2026-05-25,present
A001165,S0054,G004,2026-05-25,present
A001166,S0091,G004,2026-05-25,absent
A001167,S0113,G004,2026-05-25,present
A001168,S0133,G004,2026-05-25,present
A001169,S0141,G004,2026-05-25,present
A001170,S0174,G004,2026-05-25,present
A001171,S0179,G004,2026-05-25,present
A001172,S0236,G004,2026-05-25,present
A001173,S0239,G004,2026-05-25,excused
A001174,S0260,G004,2026-05-25,present
A001175,S0006,G004,2026-05-27,absent
A001176,S0010,G004,2026-05-27,present
A001177,S0018,G004,2026-05-27,present
A001178,S0040,G004,2026-05-27,present
A001179,S0054,G004,2026-05-27,present
A001180,S0091,G004,2026-05-27,absent
A001181,S0113,G004,2026-05-27,present
A001182,S0133,G004,2026-05-27,present
A001183,S0141,G004,2026-05-27,present
A001184,S0174,G004,2026-05-27,present
A001185,S0179,G004,2026-05-27,present
A001186,S0236,G004,2026-05-27,late
A001187,S0239,G004,2026-05-27,absent
A001188,S0260,G004,2026-05-27,absent
A001189,S0006,G004,2026-05-29,present
A001190,S0010,G004,2026-05-29,present
A001191,S0018,G004,2026-05-29,present
A001192,S0040,G004,2026-05-29,present
A001193,S0054,G004,2026-05-29,present
A001194,S0091,G004,2026-05-29,present
